DATE_TIME,Parker release (cfs),Colorado River above Imperial Dam -- USGS Provisional Data flow cfs (SDI=4958),CRIT Final Order,CRIT DIVERSION,Dif,PVID Final Order,PVID DIVERSION,Dif,CRIR - Total Return flow cfs ,PVID Return Flows above Taylor Ferry-return flow cfs ,PVID Return Flows below Taylor Ferry return flow cfs 
20051216,3998,5390,0,629,629,300,683,383,,80,507
20051217,4491,4660,0,513,513,300,614,314,,70,517
20051218,6009,4260,0,262,262,250,608,358,,83,483
20051219,5973,5020,0,303,303,250,874,624,,93,473
20051220,4444,5070,0,288,288,250,768,518,,81,436
20051221,2988,5240,0,287,287,340,829,489,,49,446
20051222,2474,5230,0,198,198,420,962,542,,81,474
20051223,3012,4400,0,134,134,290,870,580,,76,475
20051224,4995,3160,0,94,94,260,474,214,,101,464
20051225,5996,2530,0,93,93,750,330,-420,,94,479
20051226,5512,3920,0,232,232,0,783,783,,63,448
20051227,5010,4450,0,503,503,0,1080,1080,,58,449
20051228,3003,4950,600,477,-123,900,1130,230,,69,472
20051229,2497,4850,601,517,-84,1050,928,-122,,82,541
20051230,2460,4270,600,618,18,770,620,-150,,65,548
20051231,4485,3220,650,417,-233,80,0,-80,,128,586
20060101,4000,2230,630,76,-554,0,0,0,,128,586
20060102,3101,4150,300,11,-289,0,0,0,,25,470
20060103,3015,4960,0,7,7,0,0,0,,7,348
20060104,4309,4920,0,0,0,0,0,0,,3,308
20060105,3981,4740,0,0,0,0,0,0,,3,308
20060106,3482,4640,0,0,0,0,0,0,,1,289
20060107,4012,4340,0,0,0,0,88,88,,2,283
20060108,5507,4060,0,0,0,0,300,300,,2,334
20060109,5001,5110,0,0,0,100,415,315,,2,327
20060110,5008,5280,0,0,0,450,405,-45,,3,320
20060111,6006,5210,0,0,0,450,471,21,,4,360
20060112,6007,5160,0,0,0,370,681,311,,5,379
20060113,5800,5340,0,0,0,550,800,250,,9,369
20060114,5728,5190,0,0,0,850,881,31,,39,446
20060115,5010,4690,0,206,206,1000,807,-193,,30,439
20060116,6650,5740,0,323,323,1280,985,-295,,47,463
20060117,7512,5640,500,585,85,1240,1010,-230,,69,473
20060118,7715,5870,800,899,99,1100,1110,10,,60,448
20060119,6008,5920,1166,919,-247,1090,1040,-50,,77,458
20060120,7797,5850,1100,929,-171,980,984,4,,89,437
20060121,7401,5550,1158,992,-166,990,1000,10,,80,434
20060122,7192,5000,1591,1010,-581,950,787,-163,,53,424
20060123,8012,6100,1425,1110,-315,900,738,-162,,43,441
20060124,8497,6280,1150,1040,-110,740,849,109,,38,450
20060125,9057,6220,1279,903,-376,780,974,194,,44,495
20060126,6926,6620,1204,874,-330,700,1040,340,,66,528
20060127,6010,6960,1250,815,-435,600,923,323,,72,526
20060128,7506,7400,1000,809,-191,630,696,66,,53,482
20060129,7997,6310,959,636,-323,500,687,187,,37,468
20060130,7990,5880,983,598,-385,550,847,297,,30,471
20060131,7993,6600,737,532,-205,320,876,556,,35,478
20060201,6562,6870,688,569,-119,580,910,330,,56,533
20060202,5009,6160,735,547,-188,640,935,295,,70,522
20060203,6490,6020,675,452,-223,800,867,67,,70,571
20060204,6011,5910,553,424,-129,870,723,-147,,56,523
20060205,6995,4940,568,354,-214,1030,644,-386,,51,527
20060206,8038,6500,450,276,-174,550,803,253,,63,478
20060207,10406,6510,300,388,88,500,882,382,,69,443
20060208,8526,6620,420,508,88,0,1020,1020,,42,453
20060209,4998,6900,300,466,166,0,994,994,,54,417
20060210,7979,7550,375,535,160,0,1040,1040,,67,403
20060211,8000,5520,375,526,151,0,1010,1010,,73,399
20060212,6829,5750,375,469,94,0,814,814,,70,430
20060213,7255,8010,259,500,241,0,863,863,,80,451
20060214,8012,7200,268,619,351,0,959,959,,81,496
20060215,8000,7240,320,578,258,525,921,396,,89,480
20060216,7827,7120,268,655,387,625,875,250,,81,483
20060217,8009,6880,268,730,462,760,819,59,,74,430
20060218,9003,6750,268,688,420,720,875,155,,76,446
20060219,9010,6150,375,578,203,950,808,-142,,71,457
20060220,8998,7110,365,508,143,850,940,90,,89,483
20060221,9008,8470,435,580,145,730,935,205,,58,433
20060222,8991,7770,490,716,226,880,1050,170,,55,413
20060223,7523,7730,625,750,125,830,1120,290,,54,418
20060224,10008,8100,785,785,0,850,1170,320,,68,475
20060225,10500,7560,820,742,-78,890,1110,220,,89,469
20060226,10008,7060,980,613,-367,930,1020,90,,84,476
20060227,8497,7980,1000,612,-388,920,1080,160,,60,497
20060228,8514,8150,845,690,-155,690,840,150,,82,522
20060301,8515,8280,890,621,-269,1000,838,-162,,100,487
20060302,8488,8400,911,584,-327,880,877,-3,,85,465
20060303,9497,8070,790,668,-122,980,943,-37,,99,453
20060304,9486,7670,770,664,-106,800,901,101,,61,460
20060305,8977,7350,740,633,-107,890,893,3,,70,457
20060306,8975,8650,790,708,-82,900,1030,130,,99,500
20060307,9986,8860,630,796,166,820,1110,290,,81,537
20060308,9982,8940,600,716,116,840,1140,300,,90,536
20060309,8993,8230,800,640,-160,1030,1170,140,,86,523
20060310,5985,7760,840,701,-139,1080,1040,-40,,73,541
20060311,9507,7280,980,592,-388,980,864,-116,,46,549
20060312,10452,7380,1000,471,-529,890,799,-91,,92,542
20060313,7988,6730,986,490,-496,920,836,-84,,86,485
20060314,9489,8030,800,713,-87,794,841,47,,79,476
20060315,7520,8540,851,771,-80,980,977,-3,,63,543
20060316,5803,7980,900,689,-211,1100,1000,-100,,77,476
20060317,8992,7860,1070,666,-404,1070,1090,20,,77,476
20060318,10788,7210,1020,663,-357,1250,1050,-200,,62,463
20060319,10601,7030,1020,848,-172,1200,961,-239,,48,482
20060320,10802,8500,1049,842,-207,1110,981,-129,,56,521
20060321,10812,9350,1120,890,-230,910,933,23,,65,503
20060322,10904,9880,1080,915,-165,1210,1110,-100,,83,455
20060323,10009,10200,950,824,-126,1100,1270,170,,74,478
20060324,12491,9740,990,798,-192,1190,1160,-30,,67,543
20060325,13801,9210,1183,899,-284,1240,954,-286,,51,531
20060326,14008,8700,1388,864,-524,1370,920,-450,,47,507
20060327,13024,10600,1227,907,-320,1260,979,-281,,94,546
20060328,10000,10700,1100,881,-219,1120,985,-135,,84,476
20060329,11491,10700,1324,807,-517,1270,1110,-160,,63,474
20060330,11298,10600,1180,886,-294,1170,1240,70,,79,485
20060331,11487,10300,1255,833,-422,1130,1190,60,,68,480
20060401,12788,9920,1225,741,-484,1090,1130,40,,62,491
20060402,12481,9610,1225,726,-499,1190,995,-195,,86,497
20060403,13982,10400,187,799,612,1370,1060,-310,,63,533
20060404,13440,10300,1180,798,-382,1125,1140,15,,75,495
20060405,9988,10400,1175,888,-287,1250,963,-287,,64,506
20060406,8998,11300,1150,998,-152,1330,1000,-330,,58,532
20060407,11567,10600,1350,1000,-350,1350,1040,-310,,98,518
20060408,11968,9820,1140,967,-173,1500,1140,-360,,82,495
20060409,13518,8380,1211,821,-390,1540,1090,-450,,64,510
20060410,12473,10200,956,819,-137,1150,1180,30,,56,496
20060411,11429,11300,842,890,48,850,1290,440,,84,473
20060412,12946,11200,1111,954,-157,1250,1320,70,,86,491
20060413,11000,11400,1040,830,-210,1050,1410,360,,66,492
20060414,13512,10600,990,866,-124,1100,1370,270,,43,491
20060415,12981,10000,835,960,125,1200,1230,30,,71,459
20060416,13525,9090,901,960,59,1300,1060,-240,,86,497
20060417,14004,11000,1030,961,-69,1280,1290,10,,103,473.2
20060418,12976,11100,860,992,132,980,1480,500,,129.45,456.82
20060419,11990,11600,1080,1110,30,0,1490,1490,,78.12,514.5
20060420,12592,11700,1100,1140,40,0,1430,1430,,92.98,524.87
20060421,12897,11500,1000,1060,60,0,1250,1250,,81.81,529.34
20060422,13719,10700,1130,933,-197,0,1240,1240,,83.44,537.9
20060423,13788,10200,1302,863,-439,0,1210,1210,,94.28,572.8
20060424,11981,10400,1187,852,-335,0,1200,1200,,67.25,590.83
20060425,11334,10800,1054,1040,-14,0,1160,1160,,60.41,536.9
20060426,9981,10800,950,1120,170,1200,1270,70,,64.3,515.95
20060427,8990,10400,1100,1160,60,1160,1400,240,,82.85,483.8
20060428,9794,10200,1160,1090,-70,1240,1410,170,,119.82,475.4
20060429,11963,9330,1240,1150,-90,1140,1270,130,,100,530.45
20060430,12970,9150,1175,1100,-75,1350,1030,-320,,75.36,528
20060501,12462,9440,1203,1160,-43,1240,1200,-40,,101.81,570.48
20060502,11992,9970,1050,1210,160,970,1190,220,,109.46,510.3
20060503,10492,9880,1250,1250,0,1300,1250,-50,,86.05,502.04
20060504,10780,10100,1300,1270,-30,1430,1450,20,,83.4,473
20060505,12085,9880,1200,1230,30,1150,1500,350,,87.45,467
20060506,13532,8860,1290,1280,-10,1400,1450,50,,90.98,483
20060507,12993,8610,1225,1100,-125,1490,1320,-170,,79.07,489.8
20060508,12968,10200,1138,1140,2,1490,1350,-140,,59.87,531.52
20060509,11484,10200,1000,1210,210,1080,1390,310,,72.59,531.65
20060510,11995,10700,1050,1180,130,1340,1470,130,,67.51,56.1
20060511,11336,10900,1180,1180,0,1490,1500,10,,73.71,539.4
20060512,12996,10200,1280,1110,-170,1560,1490,-70,,88.68,570.6
20060513,12002,9570,1290,1060,-230,1450,1510,60,,88.71,550.5
20060514,12004,9060,4290,996,-3294,1640,1530,-110,,65.14,612.39
20060515,12484,9920,1431,1200,-231,1350,1570,220,,65.87,618.7
20060516,12001,10600,1030,1220,190,1280,1530,250,,74.68,618.7
20060517,12987,10700,1260,1210,-50,1270,1620,350,,55.42,568.9
20060518,12300,10500,1260,1240,-20,1400,1610,210,,96.14,541.8
20060519,13496,10300,1100,1230,130,1480,1600,120,,82.82,546
20060520,13490,9540,1204,1290,86,1450,1710,260,,84.78,538.8
20060521,13802,8900,967,1320,353,1550,1680,130,,80.74,538.7
20060522,13480,9880,839,1260,421,1450,1840,390,,91.96,621.1
20060523,11983,10200,907,1260,353,1280,1540,260,,70.7,626.2
20060524,10209,10200,1046,1270,224,1250,1560,310,,106.33,630
20060525,7810,10000,1100,1260,160,1610,1640,30,,67.2,628.7
20060526,11478,9680,1150,1210,60,1450,1560,110,,91.55,615.6
20060527,12461,8820,1170,1280,110,1400,1490,90,,66.8,610.4
20060528,12747,7990,1308,1140,-168,1410,1500,90,,92.3,638.4
20060529,12815,9410,1278,1250,-28,1380,1300,-80,,101.16,637.87
20060530,12675,9720,1250,1240,-10,1380,1410,30,,79.24,651.1
20060531,12494,10000,1175,1250,75,1320,1480,160,,108.5,660.2
20060601,9994,10200,1175,1250,75,1480,1530,50,,92.97,602.5
20060602,11024,10400,1225,1270,45,1490,1730,240,,60.96,583.7
20060603,12522,9470,1175,1310,135,1460,1720,260,,59.08,621.7
20060604,12506,8580,1125,1340,215,1370,1610,240,,51.97,606.7
20060605,13473,10200,1235,1330,95,1400,1730,330,,94.54,609.5
20060606,13772,10400,1020,1300,280,1150,1710,560,,68.59,599.52
20060607,13956,10400,1100,1310,210,1380,1680,300,,101.41,611.8
20060608,10732,10200,1000,1300,300,1440,1680,240,,115.34,622
20060609,10975,9880,925,1300,375,1500,1660,160,,82.93,582.96
20060610,11996,10000,1035,1310,275,1650,1790,140,,53.35,571.03
20060611,12998,8740,1150,1320,170,1560,1650,90,,73.9,626.32
20060612,12787,9260,1100,1270,170,1440,1650,210,,50.51,628.16
20060613,13007,9810,1230,1300,70,1370,1540,170,,75.1,593.17
20060614,13003,9800,1230,1240,10,1370,1540,170,,58.98,572.59
20060615,10966,9640,1280,1250,-30,1400,1650,250,,61.17,592.87
20060616,10997,8870,1040,1310,270,1370,1630,260,,64.65,585.3
20060617,11523,7840,1040,1200,160,1420,1520,100,,76.39,622.4
20060618,11505,7390,1041,1180,139,1520,1500,-20,,94.54,607.5
20060619,11513,8630,1000,1160,160,1420,1760,340,,52.89,595.9
20060620,12489,9760,940,1160,220,1050,1800,750,,73.44,607.95
20060621,13374,10300,940,1320,380,1150,1770,620,,126.9,557.59
20060622,11995,9820,840,1300,460,1490,1870,380,,75.64,557.8
20060623,13798,9840,980,1260,280,1710,1740,30,,74.9,589.4
20060624,13994,9320,1020,1180,160,1760,1630,-130,,80.84,609.9
20060625,13599,9110,1100,1200,100,1650,1510,-140,,88.47,611.6
20060626,13659,10400,1015,1280,265,1550,1590,40,,60.39,677.89
20060627,11009,10500,1085,1340,255,1340,1800,460,,54.39,692.2
20060628,12469,10300,1050,1320,270,1410,1580,170,,47.7,633.64
20060629,10165,9950,980,1230,250,1250,1650,400,,58.7,617.75
20060630,12254,9860,1175,1160,-15,1679,1530,-149,,66.91,567.75
20060701,11894,8520,1100,1170,70,1580,1540,-40,,96.8,505.4
20060702,11518,8910,1040,1090,50,1380,1480,100,,90.31,547.53
20060703,11812,9500,1261,1140,-121,1050,1550,500,,91.1,526.32
20060704,12479,9440,1106,1210,104,1080,1560,480,,75.8,566.1
20060705,12001,10100,1000,1270,270,1420,1680,260,,58.38,529.4
20060706,10482,10100,1180,1270,90,1410,1730,320,,67.08,533.1
20060707,10769,9610,1180,1270,90,1590,1760,170,,84.8,518.4
20060708,12497,8820,1180,1310,130,1540,1780,240,,84.32,530.15
20060709,13528,8000,1180,1300,120,1640,1660,20,,73.54,547.81
20060710,13481,9530,1180,1340,160,1380,1600,220,,62.55,585.82
20060711,14505,9820,1230,1290,60,1130,1600,470,,40.77,588.92
20060712,12982,10000,1157,1310,153,1450,1770,320,,50.69,608.32
20060713,13458,10000,1396,1350,-46,1610,1790,180,,56.24,646.4
20060714,13455,10000,1290,1330,40,1630,1850,220,,49.14,607.36
20060715,13997,9560,1445,1330,-115,1550,1820,270,,56.48,572.48
20060716,13325,9210,1200,1220,20,1580,1790,210,,59.44,589.82
20060717,12021,9980,1100,1240,140,1450,1920,470,,60.72,617.39
20060718,11491,10500,1100,1250,150,1480,1740,260,,76.3,651.12
20060719,10512,10700,1100,1310,210,1490,1670,180,,74.2,660.72
20060720,10991,9880,1100,1290,190,1430,1560,130,,43.69,675.26
20060721,11520,9890,1000,1240,240,1540,1580,40,,78.04,663.8
20060722,13019,8940,1000,1230,230,1550,1640,90,,40.78,636.04
20060723,12969,8260,960,1130,170,1370,1610,240,,48.89,623.98
20060724,12480,8990,849,1130,281,1260,1760,500,,37.53,609.48
20060725,12984,9590,750,1160,410,930,1780,850,,47.88,634.86
20060726,11490,9860,700,1290,590,1280,1650,370,,86.52,636.9
20060727,9975,9490,920,1300,380,1320,1650,330,,95.87,660.96
20060728,9790,9490,950,1290,340,1370,1550,180,,53.88,656.1
20060729,9963,8690,1125,1260,135,1560,1560,0,,91,645.91
20060730,10521,7980,1125,1140,15,1680,1330,-350,,106.98,653.08
20060731,12076,8460,1100,1180,80,1180,1670,490,,87.4,613.8
20060801,13197,8570,880,1010,130,1150,1940,790,,45.26,579.18
20060802,13491,9050,902,1090,188,1250,2020,770,,61.28,590.1
20060803,9001,8990,850,1120,270,1300,2040,740,,57.6,618.1
20060804,11083,8860,1160,1220,60,1450,2010,560,,71.53,625.89
20060805,10681,7850,1130,1280,150,1480,1970,490,,78,606.72
20060806,10490,7690,1000,1170,170,1330,1870,540,,54.08,607.5
20060807,11787,8050,1147,1130,-17,1250,2040,790,,28.68,604.1
20060808,11989,8400,1100,1140,40,1040,2090,1050,,26.68,602.52
20060809,11957,8340,1250,1120,-130,1280,1900,620,,47.07,656.3
20060810,9701,8510,1420,1040,-380,1300,1700,400,,59.19,631.09
20060811,10449,8680,1380,945,-435,1290,1660,370,,37.06,622.71
20060812,10500,8760,1350,898,-452,1490,1460,-30,,92.66,643.02
20060813,9498,9310,1380,876,-504,1250,1270,20,,76.6,639.7
20060814,8991,9010,1380,1070,-310,1250,1520,270,,103.92,650.42
20060815,10514,8230,1280,1140,-140,1250,1590,340,,94.3,637.02
20060816,7962,7850,1200,1220,20,1380,1690,310,,76.98,605.6
20060817,8504,8260,1125,1210,85,1300,1740,440,,78.42,656.33
20060818,8500,7700,1274,1190,-84,1350,1610,260,,99.9,672.92
20060819,10035,6760,1230,1120,-110,1350,1530,180,,70.43,633.69
20060820,10994,6120,1050,1030,-20,1320,1440,120,,78.14,645.12
20060821,10997,7620,1000,1050,50,1280,1610,330,,69.86,686.2
20060822,11965,8040,750,1100,350,1050,1630,580,,65.55,693.1
20060823,11964,8580,927,1220,293,1230,1590,360,,38.15,688.02
20060824,9498,8810,950,1300,350,1340,1870,530,,31.82,667.21
20060825,9502,8480,1150,1230,80,1310,1870,560,,37.87,669.25
20060826,10992,7620,1050,1180,130,1400,1660,260,,57.22,639.81
20060827,10981,6690,1100,1230,130,1430,1280,-150,,54.82,668.8
20060828,11148,7760,1100,1220,120,1130,1300,170,,65.72,678.63
20060829,9013,8060,950,1210,260,1200,1400,200,,54.37,644.58
20060830,7691,7900,870,1090,220,1420,1480,60,,76.6,661.95
20060831,7490,8560,860,1050,190,1250,1520,270,,50.55,635.28
20060901,8792,7300,950,1150,200,1300,1590,290,,75.73,665.1
20060902,9472,6720,900,1120,220,1150,1460,310,,54.76,689.3
20060903,10693,6180,1000,1060,60,1140,1380,240,,73.57,696.29
20060904,9986,6970,1152,893,-259,1400,1440,40,,67.82,693.76
20060905,8464,7560,850,936,86,1100,1340,240,,78.82,625.92
20060906,7975,7750,849,1040,191,1180,1410,230,,78.05,611.34
20060907,4980,7900,900,985,85,1100,1380,280,,62,683.14
20060908,9997,7050,971,965,-6,1230,1120,-110,,67.92,689.07
20060909,10293,6560,1100,791,-309,1450,1020,-430,,48.81,633.08
20060910,10000,6370,1144,680,-464,1360,965,-395,,87.3,593
20060911,7979,7570,992,636,-356,1100,1220,120,,68.36,553.8
20060912,6499,8920,880,761,-119,1000,1150,150,,47.74,524.8
20060913,6976,8840,1300,923,-377,1290,1180,-110,,71.56,549.5
20060914,10004,7280,1300,894,-406,1220,1270,50,,58.81,519.32
20060915,9504,7020,1300,940,-360,1200,1370,170,,32.44,519.7
20060916,9970,6260,1300,829,-471,1330,1530,200,,37.67,537.3
20060917,8993,6310,1300,733,-567,1350,1350,0,,73.95,588.9
20060918,9510,7020,1300,741,-559,1300,1360,60,,117.4,559.65
20060919,9879,7700,1300,885,-415,1000,1420,420,,83.57,556.95
20060920,10794,8180,1300,1040,-260,1200,1580,380,,85.21,540.94
20060921,9475,8470,1300,1020,-280,1080,1570,490,,83.77,577.28
20060922,10386,8340,1300,909,-391,1200,1560,360,,79,589.32
20060923,10412,7580,1300,854,-446,1100,1410,310,,82.06,603.85
20060924,9190,7190,1300,759,-541,1100,1310,210,,62.99,588.74
20060925,7997,7650,1300,747,-553,1140,1350,210,,58.98,559.15
20060926,9501,8610,1300,737,-563,950,1360,410,,42.69,557.3
20060927,10519,8180,1300,740,-560,1130,1580,450,,49.24,542.73
20060928,8011,8170,1300,738,-562,1100,1740,640,,48.52,585.18
20060929,10467,7920,1300,738,-562,980,1700,720,,74,588.7
20060930,9483,7150,1100,728,-372,1100,1640,540,,102.78,613.31
20061001,8988,6690,1030,672,-358,980,1630,650,,77.37,618.8
20061002,8488,8360,1030,613,-417,950,1430,480,,80.7,667.7
20061003,7972,7910,920,812,-108,800,1320,520,,86,671.1
20061004,7473,7890,800,816,16,900,1400,500,,100.15,608.76
20061005,8014,7860,700,841,141,860,1420,560,,71.99,651.35
20061006,8501,7430,700,882,182,880,1320,440,,81.2,630.32
20061007,8484,6740,700,879,179,750,1190,440,,78.58,633.71
20061008,10500,6220,700,861,161,840,1040,200,,82.09,624.98
20061009,10044,7250,660,774,114,830,1100,270,,97.14,628.48
20061010,8998,7530,716,752,36,790,1090,300,,100,593.8
20061011,6489,7550,600,738,138,980,1250,270,,91,579.2
20061012,5991,8390,680,738,58,880,1290,410,,76.6,587.2
20061013,7022,7160,700,664,-36,950,1260,310,,71.63,599.61
20061014,8010,6400,900,571,-329,900,1120,220,,88.8,590.88
20061015,9929,5860,660,466,-194,980,1010,30,,74.26,613.67
20061016,9993,7040,630,427,-203,650,1130,480,,72.11,637.8
20061017,7986,7230,540,492,-48,710,1000,290,,72.52,618.9
20061018,5988,7780,700,471,-229,750,1200,450,,99.88,586.62
20061019,5999,7940,780,402,-378,800,1150,350,,103.38,602.98
20061020,6992,6870,600,456,-144,660,1060,400,,103.38,621.98
20061021,6999,5850,525,610,85,980,1010,30,,78.78,595.8
20061022,7501,6170,437,480,43,850,770,-80,,81.24,597
20061023,6789,6400,502,476,-26,750,852,102,,87.34,576.26
20061024,5583,6940,400,502,102,450,663,213,,96.6,625.4
20061025,4990,7410,450,461,11,870,437,-433,,85.08,653.02
20061026,4053,6240,518,410,-108,870,455,-415,,102.18,604.16
20061027,6528,5860,480,411,-69,760,634,-126,,101.85,537.6
20061028,6209,5360,500,495,-5,680,810,130,,61.44,515.3
20061029,6441,4900,590,493,-97,700,722,22,,73.02,548.36
20061030,7203,5770,615,447,-168,750,794,44,,66.99,563.6
20061031,6015,5830,560,501,-59,540,700,160,,75.56,580.32
20061101,5500,6130,1210,515,-695,780,761,-19,,79.61,569.18
20061102,4964,6220,1210,586,-624,710,770,60,,83.26,561.5
20061103,4758,5970,1210,635,-575,730,787,57,,70.04,573.9
20061104,6000,5650,1210,515,-695,840,839,-1,,61.44,573.66
20061105,7499,5060,1210,462,-748,800,698,-102,,92.94,549.2
20061106,8508,6050,1210,559,-651,720,752,32,,59.41,505.36
20061107,8026,6380,1210,587,-623,500,916,416,,80.95,526.38
20061108,8005,6480,1210,506,-704,600,866,266,,94.71,525.6
20061109,4456,6420,1210,612,-598,570,908,338,,63.58,513.4
20061110,6488,6150,1460,484,-976,630,988,358,,76.3,480.35
20061111,6521,5700,1460,441,-1019,700,919,219,,88.48,542.7
20061112,5980,5180,1460,439,-1021,600,718,118,,74.05,547.5
20061113,7525,5980,1460,494,-966,530,890,360,,74.75,549.22
20061114,7485,6110,1460,570,-890,470,928,458,,59.26,527.63
20061115,5522,6160,1600,580,-1020,480,913,433,,69.31,523.43
20061116,5034,6290,1600,591,-1009,530,810,280,,49.58,530.95
20061117,6013,6440,1600,507,-1093,570,831,261,,75.5,570.47
20061118,6022,6000,1600,427,-1173,530,856,326,,68.08,595.89
20061119,5994,5300,1600,404,-1196,580,745,165,,54.61,611.39
20061120,7982,5970,1850,415,-1435,530,875,345,,56.42,562.64
20061121,6790,6520,1850,417,-1433,460,879,419,,95.73,574.42
20061122,7422,6280,381,284,-97,550,832,282,,59.96,576.62
20061123,3997,5930,360,247,-113,600,515,-85,,65.07,566.3
20061124,5008,5740,380,284,-96,470,706,236,,54.16,538.62
20061125,4804,5420,380,306,-74,320,697,377,,66.04,513.84
20061126,5324,5150,380,238,-142,600,613,13,,57.05,522.97
